account_id,customer_id,account_type,account_status,open_date,current_balance,currency,credit_limit
2cc453a7-2172-471f-af75-149b30841e9f,1e3ef29f-4fef-4535-bae0-6aad9883087f,Credit Card,Dormant,2021-05-29,18921.72,BRL,28786.9
8fa2a3cd-6636-4eaa-a68b-16db3e86901b,e9ab3ba4-4399-4202-83b8-d1d00bd0ce6d,Savings,Active,2023-01-19,78851.84,USD,10084.9
5b3bbe6b-9bc0-4235-980f-f52b2de16d55,24d8b7fe-d00c-4571-bf3a-49929d92c16e,Savings,Dormant,2023-03-10,86685.42,BRL,24563.01
52eb3eba-94b8-46cd-bd68-eb216d95a3b4,f2b762c6-3ae8-446f-85e9-ec369abb8c14,Checking,Closed,2022-04-23,9638.33,CAD,49313.32
3a35856a-127f-4b14-8683-61b054151197,4cf2032b-ef1f-4c47-a62c-75fa68fa5996,Savings,Active,2016-02-11,5547.81,JPY,4817.36
a9a85857-f09e-4703-9e58-93e1c20a5e84,74376374-98ed-451a-94f9-6ccb48fd92b0,Credit Card,Dormant,2023-01-27,49288.13,USD,14131.9
9b3ecda0-9cd0-4384-a645-7ea7f0ed9545,f8d7f117-427a-4fdb-afc8-fcb1d787cf24,Credit Card,Closed,2019-03-01,92476.48,EUR,5905.15
53f54f98-f9cd-4fc8-8d59-bc608a92bc06,1c16afe2-819a-4ae6-b579-cd693a65df4e,Credit Card,Dormant,2015-05-18,36979.41,USD,26986.81
56618d33-db28-4396-8349-16f98672c587,60cb9e8d-d8c9-4c66-8e95-377e3fa0f37b,Savings,Closed,2023-06-23,47560.82,CAD,42815.46
bf022665-c242-4b4f-b378-8703ffe5aec8,3c24aa16-674a-4770-89c7-51aeebb1b998,Loan,Closed,2020-06-21,35107.86,EUR,13701.59
462930c4-448e-4bcb-bbc1-49271ba98f0a,c0a562e8-35e7-4eef-8ee7-f9b0a6e880af,Savings,Active,2022-03-11,15422.78,USD,13244.89
316bceba-7d05-426d-b2af-2a185452e361,18d5f5a7-e487-41f9-8c72-9ad79caec774,Savings,Closed,2016-02-11,50601.84,ZAR,18118.55
c4c16ce3-3a7d-402f-b336-724573f28f03,f6ba36cb-f2a2-4c9d-bb7b-c56e890bd8ac,Credit Card,Closed,2020-09-03,10651.78,EUR,37191.96
4cb618a5-f526-4202-9abd-df5e59e44fa5,57d11a18-15d7-4a3a-8434-f31310d81218,Loan,Active,2017-10-17,77446.36,ZAR,27380.72
8bca5147-47de-41ac-9626-4b9144fe8e0d,9269d459-e92d-40d8-9553-c77b8dfb3ddd,Checking,Dormant,2016-11-11,66546.05,GBP,29663.61
f0aebcf4-80b6-41ff-9bbb-ae3dd96975db,9857505d-e5ea-4244-a7dd-a5b486364fba,Savings,Active,2017-08-20,97725.67,EUR,43079.79
b3359e51-2cb1-47ae-bc47-3da9921b0e33,5e2aa857-e558-4be1-bfc8-c2e78a2de86e,Loan,Closed,2018-09-08,30718.35,CAD,11112.27
4a755bb7-8919-470d-8497-cf9962c44806,cbb40d87-073e-4421-bb19-c0e93e98b054,Savings,Closed,2023-08-28,64414.05,JPY,33518.88
612140a7-5dff-4cf4-ab70-1bc18f9e4738,a6ceedc0-ab0d-402a-8fd3-c12a677a31d9,Credit Card,Closed,2018-10-22,54143.31,USD,39536.04
1be94485-a8a8-4fe7-9f6d-50f3fee7354e,01b6f594-c9b3-4161-a836-fa8f6fc64ca4,Checking,Closed,2022-11-02,285.43,EUR,38052.15
ea5ae265-8a98-453d-bb26-935083bdf504,d8ada18a-99e6-479a-a37a-c0fe913096f8,Savings,Closed,2016-03-05,27457.07,CAD,3604.23
f8e186ac-cde9-4a42-8de7-100ee3ce2b08,1f0e68c0-e27d-4d11-abdb-f3dd61dc0c83,Savings,Dormant,2021-05-12,99591.65,INR,44406.08
51a2d228-0b60-4df3-96b4-1aa40e703123,dbafeb63-375b-4ffa-a1a3-c32f4087f8b3,Savings,Active,2017-04-29,59289.04,EUR,33962.91
81266af5-7db3-4911-afdd-80a551b3fc4c,ed400239-0602-4362-bf31-214dd8976cc0,Savings,Dormant,2017-10-15,3896.33,BRL,40473.91
5bd3337d-fe07-4e0b-9e5f-d2a5181b8a13,34b09a29-9b19-422b-ab5b-c34401bbb7e2,Credit Card,Dormant,2019-07-27,35033.96,GBP,46186.38
43ea149c-e588-4980-8ab1-eb60173fa0ab,8224e8cd-8854-4648-a5e6-724420647f91,Loan,Closed,2021-11-25,48604.12,AUD,49224.96
aa751d28-929a-493b-9f9b-8b81f1e92acb,b45da74d-f8e0-4437-b10f-b7eaa3375c22,Checking,Closed,2024-02-04,60205.83,AUD,29857.01
5bd3dd31-83e3-40fc-ba1a-69da99b72e65,2fabc744-ef90-436f-a679-7d8d1e3818d9,Credit Card,Active,2018-03-02,34181.65,USD,24223.2
352d0a72-4d0d-4359-bad0-977853da681e,42d19381-42c8-463d-9536-ed53fb96f056,Credit Card,Active,2018-02-25,61419.82,AUD,18888.48
d6324a22-d81b-4ffd-8362-f5d241050e67,5739ec56-4ae4-4ce2-aad9-92238b5bee6b,Savings,Dormant,2021-11-02,66318.9,EUR,9517.35
2e51785a-227e-4a8d-8584-7cb6aa5b2a04,38ab7eff-ba6e-4875-a631-48288228f457,Loan,Active,2014-11-04,37956.05,AUD,17217.88
3b5720c2-7a85-488e-a0de-cab4fd792647,fda67ee2-ec31-4d96-a3c0-2b2cc0af8583,Checking,Dormant,2017-03-08,92316.16,CAD,28582.43
57725371-1a69-4472-9642-46b7aae0b467,3d035741-e8f7-49f7-a926-e02adcecf09b,Savings,Dormant,2022-09-29,41696.57,GBP,37163.27
5d298b00-c4ec-4dd8-ad6d-72791c428205,2ce445f6-35b9-4b1a-9356-4e09ceb31213,Credit Card,Dormant,2018-09-14,42917.08,GBP,9931.29
a05b09ab-5411-40c4-9e41-5f23e5f55011,6115604d-ac9c-4a94-a121-cc0c525ce2ea,Checking,Active,2014-09-30,4360.45,EUR,42454.2
0be5e4d9-7583-457c-92ba-571bd372c694,e64f7d50-4b08-4778-934b-acd2a338ccfd,Checking,Active,2016-05-07,51982.88,BRL,34200.7
34ad8066-a8df-403e-b0f7-a0f8aec9ba94,d88cf5ba-5f69-4b4e-a67c-e9c1166fca8f,Checking,Dormant,2020-04-01,18982.31,INR,45259.61
dde7666c-4f6b-47e0-b67d-6ad7193c7427,af3aff3c-386f-491a-acf8-1cbf9cd92293,Loan,Active,2022-09-26,11996.64,CNY,43176.52
0a081191-7fc6-4c36-a4c4-4881fc0fab42,ea376232-0571-41b1-aabc-f51fbc9105ee,Savings,Closed,2021-12-11,45762.19,CNY,6005.63
a25db778-e608-4018-8a61-9439792feea7,4fc5d572-844e-428f-8fc0-86959402cca1,Checking,Active,2024-08-04,96973.28,ZAR,47117.68
c8cfc92d-0e23-4e70-9a15-c32339e787e3,f0022e2e-2bd4-4ea0-8bbd-6b2f42f378f2,Checking,Active,2016-10-23,94284.12,EUR,9407.14
e6ba3cec-fa90-4af7-8216-099863ee6961,b96c8669-9e0b-4f7e-971e-ff9ddce90ad4,Loan,Closed,2022-06-04,52516.8,ZAR,48880.08
0c11fcac-05cb-420b-bc4c-df677edd724b,84cef46d-4116-4cf7-9c47-ac00898b79ba,Credit Card,Closed,2017-04-05,56500.68,CNY,11531.3
f03f0084-be18-4562-8209-d2e7a4174f16,ba3b8d14-8df5-4a24-a6e4-09f46ed44b11,Savings,Closed,2015-04-15,63784.77,EUR,8725.44
a14e4a0d-9533-474f-9b45-511e85077a92,ed400239-0602-4362-bf31-214dd8976cc0,Savings,Active,2023-03-24,12766.0,BRL,31217.67
ba06c821-1ef8-4745-ae43-914e863a1446,987b0ae0-d15a-4032-9e67-caa0394b47d7,Loan,Dormant,2021-02-02,6139.34,USD,9514.57
ce0e48c9-1eee-43d7-a445-125bfe3140e5,8a3f761b-2a2e-4ad8-b9c8-9d468203d689,Checking,Dormant,2021-06-12,9930.42,AUD,2855.68
15502a40-aaa1-45d0-b097-da36bf5f9e55,f313c0b0-76d1-42d0-9c66-a9bb62574c5a,Savings,Active,2024-07-05,91230.38,USD,15626.48
3dcd6676-aa35-4055-80fd-d33abac9ca4d,2823ef24-d1ec-4803-9bcf-83a17fa876af,Savings,Active,2022-05-28,57712.14,AUD,19241.71
80334dbe-cb33-4476-9381-4325abf4dac2,2823ef24-d1ec-4803-9bcf-83a17fa876af,Loan,Active,2015-05-05,27512.71,AUD,33789.35
5af3a767-6200-4ec6-8e11-cfb78c58066a,1f6dd549-ccc1-4318-9307-eea78b6bbed4,Credit Card,Dormant,2015-06-30,42785.9,EUR,30901.36
29ac3871-5885-43e3-846f-a25aa6358b3d,7a089ca8-1cc5-48a0-b43c-7e9d2fdeb035,Checking,Active,2023-09-22,59311.71,EUR,23792.06
178a89cf-3c1e-4626-911d-4391c28d882f,71899b94-70b6-40c4-86b1-b0ea29db292a,Loan,Closed,2018-03-13,846.72,JPY,12664.87
67070abc-11ac-4b2c-831d-7f4058e44099,da769aad-684a-4cf9-98f7-40d68299fb34,Savings,Dormant,2020-04-27,78961.81,GBP,25567.63
3c093a48-1dd0-4d4f-b143-c4fbed23ae44,36b823a7-719d-4bf2-a2b6-51988e65e146,Checking,Dormant,2024-03-10,36740.78,GBP,10791.43
35562e9b-e73d-4deb-a8dd-d97b3a0320c6,572c7753-6524-4e79-b0fc-d8727add34c7,Savings,Dormant,2021-06-15,1861.76,INR,35700.45
8f3cd3ed-fa51-4cc6-945f-7b9d3ae3c862,f9adf8c5-6247-440d-ae5c-eb3d1c275035,Checking,Active,2020-01-15,80131.22,CNY,30095.04
e063d84b-6d0c-47f2-bdae-6eaae67b10db,bd60bb3e-bd45-442f-adb6-cc9a6735f356,Loan,Dormant,2021-04-11,62847.63,JPY,40297.2
cd4747b0-d3ef-4049-9b20-6d6f37c063a2,8fde2a35-2034-4d95-999f-f3c7a1326fe7,Loan,Dormant,2020-12-16,21969.31,JPY,45493.41
91f78dd5-ffac-429b-acc2-e88067235d0a,35a10d06-b15a-4171-ae76-375bbd966783,Savings,Closed,2017-02-05,12520.58,EUR,17391.22
dc9a6681-0ef7-4b85-95f3-cccb5e3e1d8f,73d95fe1-70d2-4424-b8ea-4c3d1941c0bd,Savings,Active,2024-02-07,70496.45,ZAR,35826.86
20f52926-0c6e-4f3f-afef-e61a34589b18,f84b85e7-da12-4d3a-bcaa-db1a7dcd07ad,Credit Card,Active,2017-07-09,13404.68,ZAR,5873.6
74abcd28-70cb-4c9e-9e65-6beca357f92a,4aea3cde-390c-46c3-bd55-0d82be187b30,Savings,Dormant,2015-12-13,25351.97,CNY,2889.69
55f6aa57-22dd-4abd-92cb-6e3045ae5ca2,2328d866-975e-4ac2-b08d-f7c1e20fed4b,Savings,Closed,2021-03-09,98097.05,ZAR,44232.51
5a7a8621-8c76-467e-a0c0-94f51420806a,b3e19908-93f0-44b4-b871-38d463416865,Savings,Active,2019-10-26,11225.67,ZAR,10443.93
b74bf655-c34e-469e-8303-a2aa044d8ba5,fe2285ff-f854-4ac7-90d4-1a342ce2e8dc,Savings,Active,2022-03-17,13229.36,EUR,10271.88
4804fffe-fd5a-424f-914f-80c788b29e90,bb96a4e7-6da5-4569-aabf-e5554435bb0c,Loan,Active,2015-11-06,86482.49,INR,21501.84
1fc3c97e-a5ea-4ab9-be27-9be9338151df,20fc8e29-74fb-4857-a23f-c5b9976d9953,Checking,Dormant,2017-01-21,64516.16,ZAR,28766.79
bf9024c2-76ed-4c3c-8f35-0b3c5085a255,04f56749-2a3e-40dd-9054-a516e5007181,Savings,Closed,2017-05-29,39082.65,USD,18740.68
4b37e05b-f38c-44ec-aebd-1f0fcd8cca81,e3c33aee-90df-43be-ac08-48d25614cee9,Savings,Closed,2023-03-09,92070.56,CNY,46362.73
999ae053-e54f-4a97-b5bc-3de8ff18bf66,17fafba0-9a4e-4610-9c5e-a35b866294bf,Loan,Closed,2019-12-31,92826.67,BRL,38861.89
55674251-6c74-436a-96f5-a9cc393afb63,2c4683ba-0da3-4d7d-b282-133ac0bdd5fd,Loan,Active,2017-10-01,54114.68,JPY,10466.19
9267712a-ca25-4d9b-bf21-49e38f1e1ba4,8ac1b683-3545-41b0-bb43-69ec7dfb2cb4,Savings,Active,2022-04-23,32588.67,BRL,49573.24
6d47c627-d185-4355-af3a-a35fb423f206,95a724b0-db8a-4c7f-b41d-a7b3f08375a3,Checking,Closed,2022-12-26,78591.2,CNY,49299.59
b445d1c7-e2fb-4cf6-9917-e6a58957e020,29009864-9179-4f68-b4d7-24721272a0e6,Loan,Dormant,2023-08-20,57363.29,GBP,9329.58
5d2f6f54-c7d9-4f20-b725-d63d03cd51f1,024a4381-3446-46b2-94ab-e7992be43e4d,Checking,Dormant,2016-05-02,11623.19,CAD,35764.33
c977b95a-9606-44d8-bdef-f8c81993ad4a,21007214-405e-4cc7-b7bb-192b9cd67c5b,Credit Card,Closed,2023-09-15,30534.16,USD,14871.83
2885c0b9-0fa4-4730-9c1f-13d7f98074b3,1cf56bd4-1730-4f6b-a60c-1f461c22a388,Credit Card,Dormant,2014-12-20,66577.35,BRL,1257.03
8ac3b370-7ab5-4919-8e60-7a78ec993237,702dc88a-b97f-43bb-becc-040c75ff93f0,Loan,Active,2022-07-16,15020.67,ZAR,3207.84
810d843a-8341-42b8-a9ac-a29f6ed2cdb1,0f6000f2-4cfe-4f8a-8c66-aefe62330da6,Credit Card,Closed,2021-04-13,7487.19,GBP,3594.61
443ec3bb-f1a9-4235-8b06-756ad3ab885e,a5bb2389-5dde-4c6a-aeb5-964415d51b49,Savings,Closed,2017-04-23,61011.37,CAD,39452.68
83b6beae-f8e2-4518-b8e1-1c0e0a80a76f,07b0cd36-95f0-4aed-ba15-08e72be3edac,Credit Card,Dormant,2019-09-19,60481.33,EUR,39572.48
bc02cb69-4369-41d6-9cfb-ce73bac8ddce,94eaa679-8b7f-4da1-8b3b-c9125fe971d7,Checking,Closed,2018-11-05,82878.49,GBP,48768.59
099a3bbc-829b-46c9-80b0-f9038519bc4c,8a2c3de2-983c-46cd-b463-a71f4eaac764,Loan,Closed,2017-04-03,83745.19,AUD,14844.15
a43b1682-fc05-4a2d-83fd-1361940ec3c6,3ed3bac6-711d-4fe3-b6ae-679c6816c5d4,Checking,Active,2019-10-05,35658.58,CNY,41526.46
7e4f574b-f90d-4488-98e7-18776ab4df64,1af459df-b60b-4aff-9fea-730f0483bea6,Loan,Active,2019-05-14,39562.54,CAD,40400.09
a241c3d1-ac25-4250-8111-a19498f6f4d8,f54afc1f-b82e-4ce7-8ed6-0e1cc4909ed7,Savings,Dormant,2019-04-11,15254.84,CAD,49262.33
933279d2-c043-4961-bba7-3b06711c7cc3,a8c1e28e-9a57-49d7-a32a-f239c6aa4bed,Loan,Dormant,2016-05-27,24861.27,CNY,2475.57
03720654-050d-4abf-b70a-8c2c0cc4d8aa,c25f232d-8395-4af9-a3f3-c2c1dd15b3f2,Loan,Closed,2024-06-04,14989.8,EUR,11595.26
483a6841-dc63-436f-b2ce-5149d11ab5f8,c8db89df-a6f0-4f52-b3e2-e524c9576f90,Credit Card,Dormant,2023-11-28,65480.68,EUR,25337.94
d96bdf16-0d3c-4b50-a329-9d0bcf550433,606cad82-235f-4c0f-91e3-22ab2c222ad8,Checking,Closed,2022-02-10,47708.07,EUR,13766.52
d54980d4-5bcb-4430-a171-9dea5b8d2e9c,f313c0b0-76d1-42d0-9c66-a9bb62574c5a,Credit Card,Closed,2024-04-12,29849.0,USD,44783.51
8a818f25-f4f2-446c-914f-0977eb1d7680,b6abe494-3a87-402f-9e05-c18194fedd47,Credit Card,Active,2022-01-08,70114.82,JPY,16949.17
15019103-5f0a-46b0-97bd-43369ecaa36a,4e2b6a67-4c22-44de-8bcb-2288a17db81e,Credit Card,Dormant,2019-06-18,87998.88,AUD,24517.98
411cdc81-84cd-4667-96f7-1fdaeb5645d5,8e7bfea5-5101-4f68-91d9-68cf76fd83cc,Checking,Dormant,2023-06-17,19793.16,EUR,32646.61
e781cc10-0ce0-48fb-a30b-f0dc2fbac892,9775824f-1ce5-48d8-ba12-7af6a383ebc4,Savings,Dormant,2024-01-27,86113.26,BRL,32710.53
153123ee-21bc-446c-950d-50134a42b111,a396599a-43cf-429f-ba5e-991b9321de20,Loan,Closed,2019-04-29,44151.94,USD,31114.22
d9aa210c-5a63-41fd-999f-7eaa93274ec8,e1844d4e-02f5-40c2-83a9-5667e09b5f1c,Loan,Active,2019-08-10,77534.77,GBP,22506.54
a0a2a177-07be-4e23-ab4a-b5c77ae714de,a5565599-125a-4b84-83a0-09fd917b7c40,Checking,Closed,2016-09-28,21770.44,ZAR,24143.51
bf031b2c-6fff-41cb-975c-53c4d1a3ae48,72c0c9e7-c4a4-43d9-bf5b-ab08dd856ee3,Checking,Active,2016-06-17,3252.52,GBP,4029.42
77703e02-4336-4b0d-bbc0-73542cb50bfa,829aaeb0-9c85-412e-9d92-ce4d9fad50a7,Savings,Closed,2014-10-06,42328.72,INR,47072.53
e6878430-cf9e-4e50-ab29-31d984cdf94c,b31876ad-d2fb-4c0e-ab8c-000697c3c85c,Checking,Active,2015-08-01,48318.95,GBP,36167.74
5bd5d2e6-afc9-48f1-bdc3-a2947f4f1d74,7d0893d3-dede-4ce2-9974-f302eb9f47d6,Checking,Dormant,2014-12-02,54268.59,EUR,27720.76
39faecc2-c475-40b4-b962-78cb8909e374,f18e9688-22a6-411f-a5c3-e7dcf8531995,Loan,Dormant,2017-05-05,62121.71,CAD,6797.23
8a9bd190-b968-4a25-bca4-a3af63a826bb,2885e5b9-7c46-48f4-b910-2226a8a84175,Savings,Closed,2021-12-26,5041.19,GBP,28548.86
b19d2193-c9e5-4e02-950d-5f33752878e1,785c0f4b-7e4b-4c14-90e4-209b44009123,Savings,Closed,2017-07-17,22749.05,GBP,2213.22
9efb87e3-eb61-40ca-a2fd-16265aa655e0,33c4eb7a-1cc3-4cbd-be07-8fa717c98c2e,Loan,Dormant,2018-12-20,96591.77,GBP,17604.65
70907a76-bab3-4ca3-bd6d-01f386e77df2,e045c088-f562-4e91-8822-39215e49db10,Loan,Dormant,2016-04-02,12972.48,ZAR,8326.66
3c75a131-da15-43b3-a4bd-8dc9b54ddc5b,00a1402e-57e7-4f7b-8486-10cfd21276c2,Credit Card,Dormant,2024-01-26,82996.93,INR,22970.69
0754af91-af61-483c-9972-7d000da20e64,38c383b5-dffd-4355-a413-521a6d75ca0f,Credit Card,Dormant,2017-07-29,59793.26,INR,36734.59
1e482585-c800-4b0a-82c5-4987a696636b,37b644e9-be6b-4279-9f2e-4b93253c04e0,Checking,Active,2015-06-16,52435.34,INR,13438.02
4373c0ae-c597-415d-8845-145359a03cb2,450000a1-1870-4fd5-8789-47081b08fdc1,Loan,Active,2016-02-10,95241.56,BRL,24609.29
136f97d3-c2d4-4abb-8ba1-85670fb718a3,05283e90-fd21-4213-b911-36d16b49d6af,Savings,Dormant,2022-02-05,50379.47,CAD,667.19
62bacf2c-83d4-45a8-9499-9e29810bd012,fb9faa0b-34b3-4284-9d91-5117fe4e460f,Credit Card,Closed,2016-12-12,88195.02,INR,9366.72
b16bbee7-8a72-4824-b0fe-2b1c4ab606a4,3ddea54b-3110-4605-97ea-c71814e6f67b,Credit Card,Active,2016-01-21,31066.8,USD,43248.81
c59bcaa2-dbe7-438f-9b36-0790d236c5ad,e79bf6ef-b8cb-417b-b2fa-d021d76e4963,Checking,Closed,2016-05-04,37910.83,JPY,14824.26
ad11a953-6379-4db5-91b5-17ea9508bb24,6da2ca98-e73b-4250-97db-48e4ba159c23,Checking,Closed,2024-06-10,5858.11,ZAR,46499.1
b67bbef2-edef-4bfc-83eb-dd7e9ff16c52,26d700e8-eb97-45d4-8cf7-bf47fa077600,Savings,Active,2015-08-31,88882.22,USD,539.35
59d0fb13-c3f8-4206-a84c-56dbf9dcadde,5d89f392-fc7b-46a7-9da2-59c2d1ca7622,Savings,Closed,2014-08-20,81320.04,INR,47050.38
771036e9-88d4-46cc-a2f7-4594c31c2388,29009864-9179-4f68-b4d7-24721272a0e6,Savings,Active,2022-12-28,58451.33,GBP,47016.76
26236d31-cfb1-40e7-a62b-e58c71948b4a,98592de7-1f3a-402f-bc28-863e447f7e5e,Loan,Closed,2017-09-24,88615.28,EUR,43153.67
1407891f-9424-44ad-98a0-7242117d016e,8bbd5446-7479-42eb-8ab7-175fab24c22d,Savings,Closed,2019-07-14,71692.7,CAD,44334.93
a84da3bf-e343-4bdc-98be-92d233b14906,5f626f6c-36e8-4a48-b65b-74b88174b1ef,Checking,Active,2022-12-28,83534.1,GBP,8097.29
d7c972e4-0ea4-4f1c-8d88-d4fdd00a3174,e2ced135-292b-4d89-b3f0-9037f09aea3f,Loan,Dormant,2018-12-06,44745.14,EUR,10036.36
6e1028d0-7748-46e7-92cc-8c1c64a29fbd,ccf2ea43-558c-4ac4-bc00-0d99566221a7,Savings,Dormant,2016-05-13,47875.07,AUD,44471.88
e2d0d530-d530-42d4-832b-33494e2e83ed,886b00e6-6e36-4202-9b68-e0427ad64485,Savings,Dormant,2014-10-03,38977.87,ZAR,49570.83
23e1ebff-9d99-4664-add2-98bab86309b6,882fb74a-52f7-43b1-b254-0830a45fa9d9,Credit Card,Dormant,2020-04-11,67883.0,GBP,35124.6
c6ee8d04-389d-4c67-b528-e6feb65ba00e,27b097f3-ed76-41fc-b1e1-6a87a8c90d41,Loan,Dormant,2020-03-14,72869.25,GBP,44715.06
203b8f3d-bf50-4cf4-98c5-aa7eb5a15cd1,22ca9fe8-a8aa-4d13-85a9-18d19eede43c,Credit Card,Closed,2023-01-03,52256.24,EUR,2985.58
dd40e89f-11d4-4d33-85a3-1d1a41c38a07,937c6786-f115-463c-a820-0fdcd9546f5b,Checking,Dormant,2022-11-14,62231.12,GBP,46853.78
d6c82b79-47db-4652-8e7c-e6bcd7014456,21ee302e-974d-4d49-9bc6-98825a7c831a,Checking,Closed,2018-01-28,25276.85,BRL,9209.71
db09e480-e901-4954-823a-c0f110751061,ee858bf8-3354-4df8-a8e2-70fbbcfe3500,Checking,Dormant,2015-02-24,33304.61,EUR,1605.89
250935ee-f90e-4e4a-95a9-a270df7408ba,f5bd2a62-1f55-427a-ab00-3687b94192a2,Loan,Active,2017-11-06,37978.51,EUR,36990.31
dcb34025-139d-44a3-894f-ffa3dbfeba79,563526b8-24a8-4541-a247-847bca19fff7,Savings,Closed,2018-04-02,92126.08,JPY,39277.35
2f2a4cbe-9c92-4dda-ac21-06a2020a3a8e,80cd31d4-ca71-442f-bdc2-acbbb2f415e8,Loan,Dormant,2022-12-28,31475.66,USD,22869.18
4aafeb39-9c63-4cdd-8846-db5e42ba824e,b3c3a0fb-6565-4807-abd7-2612435def7a,Savings,Closed,2023-11-27,9843.34,JPY,39010.49
da5a56f6-2b16-4aa9-8aca-a2e0013f16ba,2e967f0d-57d6-4a6a-801c-181c97a54ce1,Checking,Active,2017-03-17,78711.81,CAD,49246.15
8f0ce6b5-2b00-4bc7-9427-cbfad82bc002,a60153ea-22b5-4f97-ab48-6220e354f6ae,Credit Card,Closed,2018-02-05,41090.89,USD,28843.27
2e6382d6-82c3-46a6-afa9-44fd9ee1e352,fe16e873-7f4c-4c19-ad85-fd8d2a178137,Checking,Dormant,2014-11-13,49324.62,JPY,6036.37
55732321-08e2-45c3-afee-49e902bdd886,4b9cfdfa-b751-47eb-acb7-a2d2551a6cad,Credit Card,Dormant,2019-11-13,88196.62,AUD,40238.97
d9ca51c3-5628-4a22-906e-a1847fb4ae8b,3ca8bf81-1b0e-45cf-955e-69fbd98043a8,Savings,Dormant,2023-07-13,34181.42,GBP,25314.02
da0977ed-7750-4d02-9556-52000a5f7d03,272a9612-5de3-4127-8107-a5142600d1cb,Savings,Closed,2019-04-16,4636.93,USD,42333.4
bc833f13-9e6b-4e1a-b30a-c6bff423cb9f,9b4e4d66-7327-45ae-9fdc-09fa9d19b58d,Savings,Closed,2016-12-14,48920.68,GBP,18959.48
637330b2-7391-4931-8c4a-952e86e681e9,05516291-b4c0-41d8-bef3-d973b76f5697,Loan,Dormant,2015-06-05,20403.74,CAD,22647.31
b99c8013-a9f9-42c7-9337-a0defa03e833,5dd62ff8-353b-4585-93f1-64233f269f91,Credit Card,Active,2015-03-26,12180.3,CAD,36525.0
5d85929f-020f-4073-a80a-aabbe99bb31d,8a3f761b-2a2e-4ad8-b9c8-9d468203d689,Loan,Closed,2014-11-26,85634.48,AUD,13983.01
78d8fdaf-3a2c-4592-976b-9895c7869f11,f5f5b0d2-042e-4fec-a0e6-3d0e8f8b36e4,Checking,Active,2020-04-26,64403.24,AUD,11712.75
77eb7247-2855-4915-8e69-e143bbab3710,110a58a9-2956-4fbf-824e-fe9dbf9de014,Savings,Active,2018-06-27,46024.39,USD,26551.99
456f6f0c-0835-4135-bbfd-682830450d90,a163a7cf-928c-465a-bb80-5f4f9a7094dc,Savings,Active,2020-11-17,23879.85,CAD,10251.14
22868e28-f72f-43aa-8bb2-c983a43ca9d6,402988fd-f8cc-4f3b-959b-148ffa7bff5f,Credit Card,Dormant,2020-03-19,77669.58,AUD,15828.38
1ac6a7a9-27a6-44af-8c10-6b0c66a1da2c,f7237adb-91dd-4ce6-8029-3c67ae9c6423,Credit Card,Closed,2019-09-20,33659.21,AUD,4727.17
449ce1e3-4dd6-460e-97b5-28d3eb9856e1,f19159a2-7e48-4e2b-8fcd-9a153e62515c,Loan,Active,2023-07-09,69013.93,BRL,24754.78
a01ba84d-7e93-4751-8d00-0442d10bab3d,b9f18a06-8b2e-40d9-be0a-9c75b0a2f841,Credit Card,Closed,2016-03-13,35118.85,ZAR,21847.45
0d06ec39-1758-42ac-ab6e-45eebcf1ea33,b0c3d4bf-332e-4c07-b511-84f994e0a58b,Checking,Closed,2017-06-03,1689.71,CAD,26870.81
0454ca1f-c298-4a95-8473-b673000c5e80,11739873-a904-45ef-98a3-f01780f78648,Savings,Active,2024-01-20,8006.85,USD,5606.85
be0a8899-8248-4587-acfe-6f521f0407bd,9b21db09-8119-4ab1-822a-dcfbbd328d13,Loan,Dormant,2017-02-01,29166.85,GBP,16437.82
281dea06-a110-4a74-be8b-f764ba2251b1,6a2465cf-16c2-44aa-b2f7-8920dd7516f5,Savings,Dormant,2016-02-11,69953.02,AUD,48814.61
db660c8f-99f3-4351-bdf7-949678694e03,85a7df40-e5a8-4caa-a36a-614f5812047f,Credit Card,Active,2022-06-02,8316.41,CNY,49222.38
99410c21-c16f-471c-ae56-22b1561a642b,3eb74425-c35d-4d07-b329-9c8410c68cfe,Savings,Closed,2016-06-02,5339.48,EUR,45837.32
29a6fd5d-0c9a-495a-85c7-875619542657,e045c088-f562-4e91-8822-39215e49db10,Credit Card,Closed,2020-11-27,84978.01,ZAR,36515.44
fcae8ef1-63fa-4c2a-a069-83cfeeebf2ac,9787fdcd-9294-4cc6-a8dd-17fffee5c63f,Credit Card,Closed,2017-04-20,21555.47,INR,10746.31
12ba4806-025a-4f7e-9409-90609eedca37,81e2c946-5253-48ce-a868-2608831f2120,Loan,Dormant,2021-09-20,81710.75,AUD,40934.62
71a62c92-7c61-4bb4-a1da-b5ba0232796b,4c09baf4-01df-4805-9f18-8cea5b289a84,Checking,Dormant,2019-05-11,74546.64,CAD,47021.79
280910d4-3ce2-4bed-ad50-1d72e4f71df4,66caf67c-4030-4fd5-ab97-bf45be912c39,Loan,Dormant,2020-10-12,67937.41,CAD,15006.01
a87be992-d8cc-4a46-9554-dc24d5692afb,999de596-f92e-4598-b949-4ed2380b431c,Loan,Dormant,2018-01-18,88621.76,CNY,40631.14
0080e962-3ed6-4ff6-9ce7-2094d882bbc3,f0aecab6-364f-4239-87a2-c8958904fb41,Savings,Closed,2017-09-28,85567.2,CNY,39842.79
